SRR12653234	3.9985181403114356
SRR12653235	0.3414148298998242
SRR12653236	41.59971588325227
SRR12653237	3.155844209183881
SRR12653238	4.556187045789021
SRR12653239	37.334717142692064
SRR12653240	55.15794736758582
SRR12653241	42.68986386748045
SRR12653242	28.189104372351398
SRR12653243	41.08027044365225
SRR12653244	6.292237848174775
SRR12653245	37.66201948221
SRR12653246	43.18925461715669
SRR12653247	34.022230618961814
SRR12653248	47.2115968814641
SRR12653249	45.98545920374607
SRR12653250	24.29623559494142
SRR12653251	4.174148624860982
SRR12653252	5.490604462550773
SRR12653253	44.15949099826573
SRR12653254	38.76578252160545
SRR12653255	34.64784261084777
SRR12653256	0.21766581663988838
