"","baseMean","log2FoldChange","lfcSE","pvalue","padj","wp"
"lcl|NC_008783.1_cds_WP_005766055.1_180",40.9218219985774,1.50668615222991,0.388690826625928,7.59911546740181e-06,4.45789694498571e-05,"WP_005766055.1"
"lcl|NC_008783.1_cds_WP_005766061.1_181",10462.8259553521,3.15196969729523,0.420429216638532,6.21446245900791e-17,5.26009858137455e-15,"WP_005766061.1"
"lcl|NC_008783.1_cds_WP_005766062.1_182",15.4756352158506,1.06563475958636,0.903113270428888,0.007064543116667,0.0186447296063483,"WP_005766062.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS07205_183",4.67084259662029,0.520909786435368,0.783545801024887,0.109670961841447,0.185392424796169,"BARBAKC583_RS07205"
"lcl|NC_008783.1_cds_WP_005766064.1_184",72.572198505937,2.37401637259056,0.485579745242512,5.95107099019865e-09,8.01365809475614e-08,"WP_005766064.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS06765_185",33.2422093255993,1.43983419432252,0.512472920786559,0.000325748988835491,0.00127818725751674,"BARBAKC583_RS06765"
"lcl|NC_008783.1_cds_WP_011807288.1_186",70.2191130410875,2.72973658717409,0.34417833637188,6.93500887841467e-18,6.84832126743449e-16,"WP_011807288.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS07210_187",0.219262493030846,0,0.826959631950024,1,1,"BARBAKC583_RS07210"
"lcl|NC_008783.1_cds_WP_172952858.1_188",943.669309204977,-0.946577740179694,0.346755222218895,0.0016454660172923,0.00525573377490936,"WP_172952858.1"
"lcl|NC_008783.1_cds_WP_011807291.1_189",5343.94966991663,2.13354451770816,0.284353008537109,9.42678209064314e-16,6.20596487634007e-14,"WP_011807291.1"
"lcl|NC_008783.1_cds_WP_035453325.1_190",891.075543015323,-1.04467925577554,0.386385770830998,0.00139220505151156,0.0045198985918937,"WP_035453325.1"
"lcl|NC_008783.1_cds_WP_011807293.1_191",2376.09119528471,-1.89303002414615,0.37369901687991,1.04056824611862e-08,1.28445142880268e-07,"WP_011807293.1"
"lcl|NC_008783.1_cds_WP_005766082.1_192",2385.48914738948,-2.25690214164223,0.345691778628107,6.76524470002608e-13,2.22689304709192e-11,"WP_005766082.1"
"lcl|NC_008783.1_cds_WP_005766084.1_193",6418.84906075894,-2.64715034905385,0.392071501118412,5.21307468060832e-14,2.47099739860834e-12,"WP_005766084.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS07005_194",98.9431362117321,-1.81353063174342,0.485749660051618,4.99267829805406e-06,3.04965143463611e-05,"BARBAKC583_RS07005"
"lcl|NC_008783.1_cds_WP_005766089.1_195",735.902792026257,-1.98442214540685,0.351352445790186,3.34431318324062e-10,5.91494197334348e-09,"WP_005766089.1"
"lcl|NC_008783.1_cds_WP_005766090.1_196",367.279315825057,-1.90354278233146,0.529180088514698,6.07827882134571e-06,3.65622355497191e-05,"WP_005766090.1"
"lcl|NC_008783.1_cds_WP_005766092.1_197",1236.57717289107,-1.68229167817734,0.260318541031344,5.31077338932273e-12,1.46355034101103e-10,"WP_005766092.1"
"lcl|NC_008783.1_cds_WP_005766093.1_198",20.2143478766388,-0.177256328080818,0.757747812339918,0.504756603041767,0.621763591064962,"WP_005766093.1"
"lcl|NC_008783.1_cds_WP_005766094.1_199",16.7916216853846,-0.0249359660319629,0.751588771879356,0.922709207821621,0.945856757152786,"WP_005766094.1"
"lcl|NC_008783.1_cds_WP_005766095.1_200",887.145228271173,-1.42065839341387,0.231966709578057,9.68280413670651e-11,1.94476659355885e-09,"WP_005766095.1"
"lcl|NC_008783.1_cds_WP_005766096.1_201",176.747908917819,-1.25607007307441,0.329455497529955,2.03936315838133e-05,0.000105530364309252,"WP_005766096.1"
"lcl|NC_008783.1_cds_WP_005766097.1_202",2845.6952855483,0.418138156718369,0.392275652905128,0.159843028775687,0.251212187134203,"WP_005766097.1"
"lcl|NC_008783.1_cds_WP_005766098.1_203",27.7879489461559,0.342034789471935,0.468518092488493,0.301340126569283,0.417412372031563,"WP_005766098.1"
"lcl|NC_008783.1_cds_WP_005766099.1_204",3.2210727210301,-0.443044889423889,0.689343683136294,0.210944333257317,0.314822462103175,"WP_005766099.1"
"lcl|NC_008783.1_cds_WP_005766101.1_205",172.78764328853,0.0670791301873409,0.205038509141497,0.685359538187464,0.779415597650811,"WP_005766101.1"
"lcl|NC_008783.1_cds_WP_005766108.1_206",3769.87246066607,1.09547001254312,0.279233085683868,2.02073952659942e-05,0.000105025278027207,"WP_005766108.1"
"lcl|NC_008783.1_cds_WP_005766110.1_207",347.774093335529,-0.642674635684461,0.289093976909005,0.0103844605096856,0.0258708425060215,"WP_005766110.1"
"lcl|NC_008783.1_cds_WP_035453319.1_208",246.091428761356,-0.388613814632896,0.588597535843422,0.280169414511381,0.393832451003543,"WP_035453319.1"
"lcl|NC_008783.1_cds_WP_005766115.1_209",60.0099712861393,-1.01457989741251,0.64010653894813,0.0145152080942664,0.0348188696188374,"WP_005766115.1"
"lcl|NC_008783.1_cds_WP_005766118.1_210",53.2207663713216,-0.281610746435856,0.297911635536592,0.228947819159554,0.337920021107238,"WP_005766118.1"
"lcl|NC_008783.1_cds_WP_005766130.1_211",361.673679381596,0.130823326245901,0.220464621159187,0.456656736250861,0.575067197085303,"WP_005766130.1"
"lcl|NC_008783.1_cds_WP_005766132.1_212",2245.18740784264,0.264822477222983,0.268943120720074,0.213145575436568,0.317707555839413,"WP_005766132.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS01255_213",22.2896862082139,0,0.826959631950024,1,1,"BARBAKC583_RS01255"
"lcl|NC_008783.1_cds_WP_005766136.1_214",160.548086602449,0.711462861474997,0.905224467669616,0.0141215471706354,0.0340122630024451,"WP_005766136.1"
"lcl|NC_008783.1_cds_WP_005766138.1_215",58.467029297259,0.021988094541054,0.217516033029048,0.90095533676985,0.934879224231411,"WP_005766138.1"
"lcl|NC_008783.1_cds_WP_005766141.1_216",17.7989642415682,-0.603460720402223,0.437315119418708,0.0666700953500068,0.12480894627134,"WP_005766141.1"
"lcl|NC_008783.1_cds_WP_005766146.1_217",204.578105439516,0.734676541039998,0.196689019104779,9.30016934549875e-05,0.000420637430321222,"WP_005766146.1"
"lcl|NC_008783.1_cds_WP_225866728.1_218",1.97839590726146,0.26111259148019,0.649189609340985,0.446598699465451,0.567223428581522,"WP_225866728.1"
"lcl|NC_008783.1_cds_WP_005766149.1_219",178.711133593711,1.23413489582332,0.230651849568008,1.51520629229437e-08,1.83216271058044e-07,"WP_005766149.1"
"lcl|NC_008783.1_cds_WP_005766151.1_220",237.924096448017,3.72461638807524,0.482290456859508,2.68252546942437e-18,3.17879268126788e-16,"WP_005766151.1"
"lcl|NC_008783.1_cds_WP_005766153.1_221",286.805111365262,3.47484259976195,0.343472946102946,2.26819635310041e-27,8.95937559474663e-25,"WP_005766153.1"
"lcl|NC_008783.1_cds_WP_005766155.1_222",616.085372760247,2.96833705767339,0.329692013069272,3.97496546358871e-22,7.8505567905877e-20,"WP_005766155.1"
"lcl|NC_008783.1_cds_WP_005766157.1_223",2679.83776950442,1.90429495761845,0.423222484984591,1.56952982548649e-07,1.41976552916144e-06,"WP_005766157.1"
"lcl|NC_008783.1_cds_WP_005766159.1_224",802.158629544175,1.83276753621986,0.36575208836035,1.64909339781194e-08,1.97391482465368e-07,"WP_005766159.1"
"lcl|NC_008783.1_cds_WP_225866729.1_225",139.069943677808,1.72618786852538,0.324077601267651,4.29226798297199e-09,6.20285068270952e-08,"WP_225866729.1"
"lcl|NC_008783.1_cds_WP_011807302.1_226",9.33982069662811,0.582442805416143,0.589564667604329,0.120079636116628,0.198181572142346,"WP_011807302.1"
"lcl|NC_008783.1_cds_WP_005766168.1_227",106.955111286805,0.479903959382479,0.316255947353504,0.0606670210086572,0.114657766978084,"WP_005766168.1"
"lcl|NC_008783.1_cds_WP_005766170.1_228",208.901540853948,1.24566248054162,0.280446747899841,1.44136578703716e-06,1.04786408444113e-05,"WP_005766170.1"
"lcl|NC_008783.1_cds_WP_146075923.1_229",16.9898971514496,-0.0150002824181551,0.331814060315421,0.953795942527148,0.964923305524373,"WP_146075923.1"
"lcl|NC_008783.1_cds_WP_005766179.1_230",1034.19680923895,0.295350020192258,0.237308457983292,0.120899605484002,0.19898060069242,"WP_005766179.1"
"lcl|NC_008783.1_cds_WP_005766181.1_231",710.473069245534,-0.0196281024667493,0.150153669684276,0.871762570824909,0.918256574602238,"WP_005766181.1"
"lcl|NC_008783.1_cds_WP_005766182.1_232",46822.0223551616,1.36144150648293,0.447461773463008,0.000216060281850677,0.00089835590874755,"WP_005766182.1"
"lcl|NC_008783.1_cds_WP_005766184.1_233",668.758423344428,0.720610121220726,0.325575504744591,0.00947651941432398,0.0240464143596872,"WP_005766184.1"
"lcl|NC_008783.1_cds_WP_005766186.1_234",1046.97788816178,0.430574758267744,0.226368886135615,0.0262483763582172,0.0566563314835835,"WP_005766186.1"
"lcl|NC_008783.1_cds_WP_005766188.1_235",1842.28273165459,-0.0918739518572506,0.132924629700682,0.376554638660316,0.493603149128843,"WP_005766188.1"
