"","baseMean","log2FoldChange","lfcSE","pvalue","padj","wp"
"lcl|NC_008783.1_cds_WP_005765698.1_16",1115.10237223667,-0.211364481329889,0.295976218697369,0.383034223031471,0.528569370710095,"WP_005765698.1"
"lcl|NC_008783.1_cds_WP_005765700.1_17",1345.32647745362,-0.165009966423744,0.262285137248697,0.454163279729895,0.595484485523807,"WP_005765700.1"
"lcl|NC_008783.1_cds_WP_005765702.1_18",1590.40554063957,-0.133169104668324,0.230153442972817,0.500100822369094,0.639437768558324,"WP_005765702.1"
"lcl|NC_008783.1_cds_WP_005765704.1_19",758.661340948145,0.165903148940436,0.198532700223068,0.335981591678936,0.479857906571604,"WP_005765704.1"
"lcl|NC_008783.1_cds_WP_005765706.1_20",1700.89125954757,-0.165270578574182,0.153919096928077,0.220062573811557,0.342834325516951,"WP_005765706.1"
"lcl|NC_008783.1_cds_WP_005765708.1_21",430.153508046785,-0.786676572394829,0.206521313773981,4.01421435756404e-05,0.000328923352408004,"WP_005765708.1"
"lcl|NC_008783.1_cds_WP_005765710.1_22",2468.59584327679,-0.355932246395722,0.184566940160409,0.0328968823481592,0.0788459690287863,"WP_005765710.1"
"lcl|NC_008783.1_cds_WP_005765712.1_23",4146.40731518368,-0.558642574605248,0.292064647420377,0.0236564174149095,0.0613805151543813,"WP_005765712.1"
"lcl|NC_008783.1_cds_WP_005765714.1_24",3522.98331979645,-0.380017372996039,0.224122863850679,0.053533567305068,0.114825622625363,"WP_005765714.1"
"lcl|NC_008783.1_cds_WP_005765715.1_25",6980.29733797275,-0.632436753264474,0.245754249647951,0.00392174211228449,0.0146477686465137,"WP_005765715.1"
"lcl|NC_008783.1_cds_WP_005765716.1_26",4160.01748175386,-0.739508739048846,0.337495190663424,0.00761321369780369,0.0249696537900265,"WP_005765716.1"
"lcl|NC_008783.1_cds_WP_005765717.1_27",2795.54793069793,-1.02235708553124,0.304388044373995,9.87102904040691e-05,0.000712640145356206,"WP_005765717.1"
"lcl|NC_008783.1_cds_WP_005765729.1_28",2177.41775898003,-0.0474233086574321,0.22618621412143,0.808058479268014,0.86950681923271,"WP_005765729.1"
"lcl|NC_008783.1_cds_WP_005765731.1_29",663.412759157941,-0.147281408122463,0.262529871536641,0.504531164404534,0.642327848016095,"WP_005765731.1"
"lcl|NC_008783.1_cds_WP_005765733.1_30",1029.26015696678,-1.42534535453079,0.361034891329377,3.04994784455418e-06,3.92515026951321e-05,"WP_005765733.1"
"lcl|NC_008783.1_cds_WP_005765735.1_31",65.1158072226447,-0.957311270716554,0.471387203118734,0.00528350794877023,0.0186180756289999,"WP_005765735.1"
"lcl|NC_008783.1_cds_WP_011807240.1_32",352.760806327897,-1.63112677970157,0.484570425439814,1.72271523208839e-05,0.000160036908196213,"WP_011807240.1"
"lcl|NC_008783.1_cds_WP_005765739.1_33",93.0183746372837,-0.853817459960765,0.419301759708826,0.00744119412179438,0.0246099827938674,"WP_005765739.1"
"lcl|NC_008783.1_cds_WP_005765740.1_34",30.0333508750162,-0.929569385242907,0.541174746054613,0.0103959708929282,0.0324771227895172,"WP_005765740.1"
"lcl|NC_008783.1_cds_WP_005765741.1_35",114.378319432977,-1.78537718377042,0.551237380992008,1.78969610585476e-05,0.000164263580568375,"WP_005765741.1"
"lcl|NC_008783.1_cds_WP_005765743.1_36",1550.04547439379,1.2820211484224,0.300934219694682,1.15868592603337e-06,1.78166770964092e-05,"WP_005765743.1"
"lcl|NC_008783.1_cds_WP_005765745.1_37",322.532714056704,0.801984222432442,0.281557548595671,0.00108969450754656,0.0050348363029087,"WP_005765745.1"
"lcl|NC_008783.1_cds_WP_005765747.1_38",253.416845859175,0.363659473537774,0.201831372402105,0.0434051270410558,0.0973541122032273,"WP_005765747.1"
"lcl|NC_008783.1_cds_WP_005765749.1_39",2840.16844083255,0.735493603454323,0.412613602143353,0.0184339186278852,0.0508758966326716,"WP_005765749.1"
"lcl|NC_008783.1_cds_WP_005765751.1_40",1582.95241938391,0.151409206020376,0.189410586039929,0.358771490960441,0.503300290636448,"WP_005765751.1"
"lcl|NC_008783.1_cds_WP_005765753.1_41",290.805308278583,-0.425289964103745,0.239891764027153,0.0422966798402935,0.0956206665315458,"WP_005765753.1"
"lcl|NC_008783.1_cds_WP_005765755.1_42",879.979387901756,0.403221040809389,0.198691066589681,0.0245710307427973,0.0632436965205913,"WP_005765755.1"
"lcl|NC_008783.1_cds_WP_005765757.1_43",1706.28356109232,0.251391662516034,0.206272917371443,0.161304316756916,0.268613658284372,"WP_005765757.1"
"lcl|NC_008783.1_cds_WP_035453345.1_44",1326.16441393711,-0.0200255134018155,0.273096503822517,0.930069521766568,0.958400621211155,"WP_035453345.1"
"lcl|NC_008783.1_cds_WP_005765763.1_45",357.688656259129,-1.10382283922454,0.41643046296895,0.000711696042009424,0.00354053829302167,"WP_005765763.1"
"lcl|NC_008783.1_cds_WP_005765764.1_46",283.026535523445,-1.66757561632433,0.450039095813044,4.70605770354666e-06,5.60228831714413e-05,"WP_005765764.1"
"lcl|NC_008783.1_cds_WP_005765766.1_47",323.004967265374,-1.10492523371558,0.390496345898861,0.000422845912648541,0.00233948392792464,"WP_005765766.1"
"lcl|NC_008783.1_cds_WP_005765768.1_48",351.773799387864,-0.282277339504483,0.282521170388864,0.228399533687732,0.353496794622581,"WP_005765768.1"
"lcl|NC_008783.1_cds_WP_005765769.1_49",83.2604610161654,-0.191978605421894,0.271186439502347,0.396541124780581,0.542010290952353,"WP_005765769.1"
"lcl|NC_008783.1_cds_WP_005765771.1_50",291.640426168146,0.516046489450591,0.289641140719873,0.0346003284658029,0.0824281466871442,"WP_005765771.1"
"lcl|NC_008783.1_cds_WP_005765773.1_51",581.18656420075,-0.19856802554537,0.190057716864922,0.230602515210631,0.356440441265518,"WP_005765773.1"
"lcl|NC_008783.1_cds_WP_005765774.1_52",53.4102645432584,-0.540916605575462,0.331682647379146,0.0440458671849697,0.0978429770112647,"WP_005765774.1"
"lcl|NC_008783.1_cds_WP_005765777.1_53",655.431715539202,-0.71273276299299,0.301103197941625,0.00538318681545009,0.0188570804422867,"WP_005765777.1"
"lcl|NC_008783.1_cds_WP_005765779.1_54",893.83687925201,-0.133172606214432,0.16307199924545,0.350568169876263,0.495905272560927,"WP_005765779.1"
"lcl|NC_008783.1_cds_WP_005765781.1_55",143.555241790719,-1.08480293972763,0.34822194641578,0.000184017658515175,0.00119058419498343,"WP_005765781.1"
"lcl|NC_008783.1_cds_WP_005765783.1_56",389.687283717201,0.877867463539824,0.205117206300067,4.07088938461625e-06,5.07361371724804e-05,"WP_005765783.1"
"lcl|NC_008783.1_cds_WP_414945798.1_57",28.9455884123338,0.0117747706495779,0.379044699231121,0.966790708794134,0.982256531892719,"WP_414945798.1"
"lcl|NC_008783.1_cds_WP_005765787.1_58",76.257288225651,-0.748984395491553,0.388166113622905,0.0131703470122315,0.0392788182934058,"WP_005765787.1"
"lcl|NC_008783.1_cds_WP_005765789.1_59",224.716611008019,-0.999145837789354,0.352024414500623,0.000584341669356978,0.00299506725765655,"WP_005765789.1"
"lcl|NC_008783.1_cds_WP_005765791.1_60",1353.59748549611,-1.05447955975348,0.173106924746173,1.34698349615377e-10,6.37931383778424e-09,"WP_005765791.1"
"lcl|NC_008783.1_cds_WP_005765792.1_61",568.218017963964,-1.6666436262205,0.223579400989088,2.57515570448852e-15,5.08164059019068e-13,"WP_005765792.1"
"lcl|NC_008783.1_cds_WP_005765794.1_62",402.562084211998,-0.0747972874190765,0.144125678690239,0.55545295666593,0.685772993422796,"WP_005765794.1"
"lcl|NC_008783.1_cds_WP_005765796.1_63",28647.0565786377,0.478189358343764,0.203365079441406,0.00992929488347368,0.0312667158032788,"WP_005765796.1"
"lcl|NC_008783.1_cds_WP_005765797.1_64",275.48949292128,0.0722287111339639,0.180669544872245,0.649015437099495,0.755589260104034,"WP_005765797.1"
"lcl|NC_008783.1_cds_WP_005765799.1_65",936.929095148004,-0.679505578025966,0.380480467866733,0.0219101588508592,0.0572662871510315,"WP_005765799.1"
"lcl|NC_008783.1_cds_WP_005765801.1_66",458.67260593593,-0.61018924759447,0.391450001451864,0.0413085317332227,0.0945685667841832,"WP_005765801.1"
"lcl|NC_008783.1_cds_WP_005765802.1_67",86.4402348111366,0.43748124700556,0.360621179253985,0.118638563590483,0.215441808728729,"WP_005765802.1"
"lcl|NC_008783.1_cds_WP_011807246.1_68",2870.28831614729,0.659675408524987,0.333297562158701,0.0155990365755927,0.0449567246346929,"WP_011807246.1"
"lcl|NC_008783.1_cds_WP_005765806.1_69",578.095233361143,0.0341831895470431,0.18559900949832,0.834172246975796,0.889783730107516,"WP_005765806.1"
"lcl|NC_008783.1_cds_WP_005765808.1_70",933.89215613447,-0.793070084063436,0.270126729506115,0.000859632167505029,0.00415430402582022,"WP_005765808.1"
"lcl|NC_008783.1_cds_WP_005765810.1_71",1109.39733991801,-0.245330960036604,0.229846433867416,0.213791985782344,0.336161635015,"WP_005765810.1"
"lcl|NC_008783.1_cds_WP_005765812.1_72",221.844732872939,-1.2803581018533,0.39024508714432,5.70653336305617e-05,0.000441603627572452,"WP_005765812.1"
"lcl|NC_008783.1_cds_WP_005765814.1_73",619.209403605466,0.160884813442675,0.220419549967419,0.39676390280375,0.542010290952353,"WP_005765814.1"
"lcl|NC_008783.1_cds_WP_005765816.1_74",338.741176724164,0.0279600006639972,0.277356379672605,0.903628978113623,0.937683356780482,"WP_005765816.1"
"lcl|NC_008783.1_cds_WP_005765818.1_75",333.386521873226,0.0656251522806473,0.284358138919481,0.780298450811013,0.848995333002076,"WP_005765818.1"
"lcl|NC_008783.1_cds_WP_005765820.1_76",1019.53864365649,-0.276666669878549,0.279502757397934,0.233757426818269,0.360845884423508,"WP_005765820.1"
"lcl|NC_008783.1_cds_WP_005765822.1_77",2335.2673109881,0.93589801957627,0.335007724096128,0.000824618017730768,0.0040334665875004,"WP_005765822.1"
"lcl|NC_008783.1_cds_WP_005765824.1_78",1205.49403622413,0.30159888176099,0.233906815607059,0.134219590448121,0.237188052373993,"WP_005765824.1"
"lcl|NC_008783.1_cds_WP_005765825.1_79",72.1077106566198,0.330441390719641,0.30753193576591,0.186789943645985,0.300946930785923,"WP_005765825.1"
"lcl|NC_008783.1_cds_WP_005765827.1_80",911.302333616456,-0.0918205983497482,0.185948637696686,0.572767684587649,0.699852361766539,"WP_005765827.1"
"lcl|NC_008783.1_cds_WP_005765829.1_81",7755.68665352973,1.00917604164375,0.266271059915073,2.04062396317495e-05,0.000181661561834522,"WP_005765829.1"
"lcl|NC_008783.1_cds_WP_011807247.1_82",107.889156106634,0.370628977350344,0.289118353907925,0.122509316896845,0.220107786351843,"WP_011807247.1"
"lcl|NC_008783.1_cds_WP_005765833.1_83",64.2185819322269,-0.364341791802485,0.31046200907462,0.149193337949649,0.254165341197676,"WP_005765833.1"
"lcl|NC_008783.1_cds_WP_011807248.1_84",567.03803677706,-0.660278817709404,0.406593245681479,0.0314919170212415,0.0764095051204982,"WP_011807248.1"
"lcl|NC_008783.1_cds_WP_005765837.1_85",569.638784664614,-0.695356318955913,0.344365734554985,0.0128625200202803,0.0390492915487485,"WP_005765837.1"
"lcl|NC_008783.1_cds_WP_005765839.1_86",215.295067031856,-0.95138557158472,0.318973601342475,0.000440761313508745,0.00241602497775164,"WP_005765839.1"
"lcl|NC_008783.1_cds_WP_005765841.1_87",2013.40045751324,-1.17884616684207,0.31476463920269,1.38361696198526e-05,0.000134278892048406,"WP_005765841.1"
"lcl|NC_008783.1_cds_WP_005765843.1_88",930.146117572838,-0.810998229810685,0.33534958637011,0.00348473897354651,0.0133550648206979,"WP_005765843.1"
"lcl|NC_008783.1_cds_WP_044051782.1_89",888.577979558824,0.632124175793976,0.216633501665906,0.00145057124379568,0.00626816187100033,"WP_044051782.1"
"lcl|NC_008783.1_cds_WP_005765846.1_90",2097.73411169482,0.36740489225235,0.284935913248645,0.12159885135202,0.219278158222371,"WP_005765846.1"
"lcl|NC_008783.1_cds_WP_005765847.1_91",450.135730389928,0.159510085135797,0.238485382762418,0.433201359434777,0.574367759877689,"WP_005765847.1"
"lcl|NC_008783.1_cds_WP_005765848.1_92",173.446727001215,-0.705494469142751,0.345175858365139,0.0118155129367757,0.0364311648883918,"WP_005765848.1"
"lcl|NC_008783.1_cds_WP_005765849.1_93",2574.99841635217,0.358223817397265,0.231516584262014,0.0751824447084168,0.151599352048723,"WP_005765849.1"
"lcl|NC_008783.1_cds_WP_005765850.1_94",1085.58676964898,-0.0994465332904633,0.213766843688793,0.591318419027842,0.710782749369508,"WP_005765850.1"
"lcl|NC_008783.1_cds_WP_005765851.1_95",64.3767112861438,0.250965977644783,0.239333999099078,0.219519376674256,0.342438658738233,"WP_005765851.1"
"lcl|NC_008783.1_cds_WP_005765852.1_96",477.642089616242,0.142870376373298,0.187694225456633,0.382545876493686,0.528511455972607,"WP_005765852.1"
"lcl|NC_008783.1_cds_WP_005765853.1_97",542.755664316108,-0.184047355860703,0.272568051214506,0.418231214582365,0.562969202370978,"WP_005765853.1"
"lcl|NC_008783.1_cds_WP_005765854.1_98",3383.33354078659,0.377509910159683,0.191554351370236,0.02911800980932,0.0723007105138684,"WP_005765854.1"
"lcl|NC_008783.1_cds_WP_005765855.1_99",146.206001528219,0.379177618608868,0.281773930916054,0.107549726813522,0.199904044815086,"WP_005765855.1"
"lcl|NC_008783.1_cds_WP_005765856.1_100",1969.90727145846,0.0853491745677073,0.181029498223601,0.590922744819499,0.710782749369508,"WP_005765856.1"
"lcl|NC_008783.1_cds_WP_005765857.1_101",138.986515489259,-0.57189242540573,0.326550392401862,0.0320516081485706,0.0771497580942598,"WP_005765857.1"
"lcl|NC_008783.1_cds_WP_005765858.1_102",1093.06418210564,0.733820170976364,0.276738144391266,0.0023756634751595,0.00959995069825546,"WP_005765858.1"
"lcl|NC_008783.1_cds_WP_011807252.1_103",259.631509350917,-0.84080806709191,0.282410171671354,0.000648369179609365,0.00329471720453858,"WP_011807252.1"
"lcl|NC_008783.1_cds_WP_005765864.1_104",57.6055118468469,-1.28682341331219,0.437035329382055,0.00016917081383462,0.00110662013027729,"WP_005765864.1"
"lcl|NC_008783.1_cds_WP_005765868.1_105",927.705425825787,-1.01256601105151,0.334236344475691,0.000309191699028981,0.00183041485825157,"WP_005765868.1"
"lcl|NC_008783.1_cds_WP_005765870.1_106",3967.8585184642,-1.36036556639259,0.357001771196465,6.29148526402087e-06,7.02747033264218e-05,"WP_005765870.1"
"lcl|NC_008783.1_cds_WP_005765871.1_107",952.970159739839,-1.30769486951447,0.322547316808621,2.6461639353208e-06,3.44292098837344e-05,"WP_005765871.1"
"lcl|NC_008783.1_cds_WP_005765873.1_108",3532.12737220807,-1.57101585208925,0.399890874755285,2.38927031123017e-06,3.20513153274666e-05,"WP_005765873.1"
"lcl|NC_008783.1_cds_WP_005765875.1_109",262.775750614079,-1.80778725635918,0.322359233901138,4.73964800393603e-10,1.93508387471043e-08,"WP_005765875.1"
"lcl|NC_008783.1_cds_WP_011807254.1_110",213.140093877957,-1.8465822990827,0.411792911011137,1.37960816638267e-07,2.76856960846962e-06,"WP_011807254.1"
"lcl|NC_008783.1_cds_WP_005765879.1_111",537.447968547313,-1.11844187156847,0.320855459019308,4.5237377928521e-05,0.000361899023428168,"WP_005765879.1"
"lcl|NC_008783.1_cds_WP_005765881.1_112",701.041710526548,-0.0950975301597339,0.165204883339892,0.512127006748432,0.64643750105559,"WP_005765881.1"
"lcl|NC_008783.1_cds_WP_005765883.1_113",347.11573321911,-0.0958023616597144,0.196100093543561,0.575597348227972,0.700973882737394,"WP_005765883.1"
"lcl|NC_008783.1_cds_WP_005765885.1_114",127.093952649789,-0.0847780318104518,0.264158681223041,0.702665349150034,0.79309415957449,"WP_005765885.1"
"lcl|NC_008783.1_cds_WP_005765887.1_115",647.565453041288,-0.306063335270251,0.287376566329498,0.197952124179771,0.315949826141806,"WP_005765887.1"
"lcl|NC_008783.1_cds_WP_005765889.1_116",4939.82858685093,0.39765873401545,0.232179234509127,0.0502941810717227,0.10866479997978,"WP_005765889.1"
"lcl|NC_008783.1_cds_WP_005765891.1_117",223.939708887748,0.505156305457551,0.19436473365344,0.00489337250345042,0.0175037856316776,"WP_005765891.1"
"lcl|NC_008783.1_cds_WP_005765893.1_118",3993.81482440363,0.315791547476274,0.177330613283207,0.047696781753004,0.104001822459589,"WP_005765893.1"
"lcl|NC_008783.1_cds_WP_011807258.1_119",445.775608722998,-2.06722370455906,0.433716746072808,2.79379053718434e-08,6.89134999172137e-07,"WP_011807258.1"
"lcl|NC_008783.1_cds_WP_462677150.1_120",413.233877307809,-0.939897686417427,0.35146483981544,0.00114734785626734,0.00518496130465851,"WP_462677150.1"
"lcl|NC_008783.1_cds_WP_005765897.1_121",110.960786186146,-0.410887971939392,0.303981748635498,0.100048857992147,0.189229788918054,"WP_005765897.1"
"lcl|NC_008783.1_cds_WP_005765899.1_122",3419.9047922572,1.07592976566215,0.220888253248904,1.22640493989746e-07,2.50355767041137e-06,"WP_005765899.1"
"lcl|NC_008783.1_cds_WP_035453254.1_123",966.782960675703,-0.333146088005492,0.244552995074893,0.112213046412628,0.206304731292783,"WP_035453254.1"
"lcl|NC_008783.1_cds_WP_005765903.1_124",183.256538984832,-0.0489084659942223,0.349312727150788,0.856533097026765,0.902539765263929,"WP_005765903.1"
"lcl|NC_008783.1_cds_WP_005765907.1_125",106.098490363794,-0.51382258407388,0.304307931894542,0.042080434114814,0.0954468084136778,"WP_005765907.1"
"lcl|NC_008783.1_cds_WP_005765909.1_126",413.485267498536,0.649562385544334,0.339926031042139,0.0185929924669546,0.0511955885601726,"WP_005765909.1"
"lcl|NC_008783.1_cds_WP_005765911.1_127",569.181291970239,1.11278161876537,0.256347394051635,1.37039744290666e-06,2.05386148405251e-05,"WP_005765911.1"
"lcl|NC_008783.1_cds_WP_011807262.1_128",2467.45082948672,-0.482251366821438,0.214267392328541,0.0126944889720748,0.0386382389278576,"WP_011807262.1"
"lcl|NC_008783.1_cds_WP_005765915.1_129",1346.67510658251,-0.216191676697771,0.240661605533664,0.291827645672012,0.427628629301563,"WP_005765915.1"
"lcl|NC_008783.1_cds_WP_005765917.1_130",492.848217905526,0.0229234880163119,0.263877241622749,0.917797785027976,0.949394065532347,"WP_005765917.1"
"lcl|NC_008783.1_cds_WP_005765918.1_131",570.28316496665,0.139960874681639,0.291397433486856,0.558900796105212,0.687877902898723,"WP_005765918.1"
"lcl|NC_008783.1_cds_WP_005765923.1_132",2520.18600200358,0.396217208144332,0.131192769855928,0.00168994226736271,0.00719745195883975,"WP_005765923.1"
"lcl|NC_008783.1_cds_WP_005765925.1_133",780.829982663921,0.657675991036723,0.233713714111928,0.00185282204142209,0.00772444118677378,"WP_005765925.1"
"lcl|NC_008783.1_cds_WP_005765927.1_134",318.313509721532,-0.845298200303447,0.265362367555446,0.000326030724905155,0.00189225675631227,"WP_005765927.1"
"lcl|NC_008783.1_cds_WP_005765929.1_135",1494.54821703029,0.124469915616345,0.1951122848097,0.463914766040701,0.603744327561135,"WP_005765929.1"
"lcl|NC_008783.1_cds_WP_005765932.1_136",111.726767187684,0.116053718163988,0.236890085095493,0.566848556306971,0.693335424243237,"WP_005765932.1"
"lcl|NC_008783.1_cds_WP_005765934.1_137",658.766350802028,0.0865385686513709,0.296389007656895,0.721287524642371,0.806425334444351,"WP_005765934.1"
"lcl|NC_008783.1_cds_WP_005765936.1_138",204.924124890828,-0.0577162983169791,0.238440370517934,0.777461227155524,0.847618870121676,"WP_005765936.1"
"lcl|NC_008783.1_cds_WP_005765938.1_139",787.19230477701,0.480686497891055,0.339308571147756,0.0760485572546545,0.152612697948324,"WP_005765938.1"
"lcl|NC_008783.1_cds_WP_005765942.1_140",461.971687710363,-0.52629514834148,0.21448068597555,0.00693486120064727,0.0233263513112681,"WP_005765942.1"
"lcl|NC_008783.1_cds_WP_005765945.1_141",463.419689561919,-0.107908888747881,0.233660222189584,0.590104119096015,0.710782749369508,"WP_005765945.1"
"lcl|NC_008783.1_cds_WP_005765953.1_142",1314.19820535452,0.270059442471948,0.541819872603807,0.389413172435896,0.535822235761329,"WP_005765953.1"
"lcl|NC_008783.1_cds_WP_005765954.1_143",567.100318710367,0.0390406680432378,0.504374058122615,0.898331190179796,0.933003622081472,"WP_005765954.1"
"lcl|NC_008783.1_cds_WP_005765956.1_144",335.04796868509,0.539623549963413,0.175679684156991,0.00111553523078574,0.00509958962644909,"WP_005765956.1"
"lcl|NC_008783.1_cds_WP_005765958.1_145",150.106869925673,-0.238503291378617,0.29508667100884,0.324102878103807,0.464573617039839,"WP_005765958.1"
"lcl|NC_008783.1_cds_WP_005765960.1_146",412.195394210556,0.256314951972015,0.225395824499026,0.186820940986194,0.300946930785923,"WP_005765960.1"
"lcl|NC_008783.1_cds_WP_005765962.1_147",641.83358318596,0.268219796653056,0.220243112575877,0.159200957916352,0.265858863431538,"WP_005765962.1"
"lcl|NC_008783.1_cds_WP_005765964.1_148",780.73168510448,-0.0713866276894891,0.28928765577039,0.76452071056278,0.837365884649705,"WP_005765964.1"
"lcl|NC_008783.1_cds_WP_005765971.1_149",1296.73762002152,-0.0806181291964502,0.211323354621105,0.660433312530694,0.762137467871678,"WP_005765971.1"
"lcl|NC_008783.1_cds_WP_005765972.1_150",596.590507497932,-0.745045430775445,0.30471712803914,0.00400269079440528,0.0149031003162763,"WP_005765972.1"
"lcl|NC_008783.1_cds_WP_080512684.1_151",492.932234728672,-0.133217262212109,0.187649358515691,0.415665149926884,0.562454328586778,"WP_080512684.1"
"lcl|NC_008783.1_cds_WP_005765977.1_152",11270.2657800656,0.0509989517442803,0.223370705440737,0.791661427424248,0.855225483640794,"WP_005765977.1"
"lcl|NC_008783.1_cds_WP_005765980.1_153",562.97296759186,-0.330278874951729,0.180351380287528,0.0420733603722291,0.0954468084136778,"WP_005765980.1"
"lcl|NC_008783.1_cds_WP_005765983.1_154",2326.74756001645,-0.320097929949115,0.190214850189764,0.0589771693065543,0.123591094617629,"WP_005765983.1"
"lcl|NC_008783.1_cds_WP_005765984.1_155",329.446413162417,0.46461103430868,0.21581552182981,0.0166411407605391,0.0474773750854897,"WP_005765984.1"
"lcl|NC_008783.1_cds_WP_005765991.1_156",607.850140133673,-0.724672740272596,0.260250335485972,0.00167039302789053,0.00713987489177755,"WP_005765991.1"
"lcl|NC_008783.1_cds_WP_005766000.1_157",8640.94806743137,0.856527444946376,0.364833227845051,0.00358907698144537,0.013663881498493,"WP_005766000.1"
"lcl|NC_008783.1_cds_WP_005766002.1_158",63.237738757492,-0.402272248931172,0.421462247914153,0.185301079295129,0.299313066692269,"WP_005766002.1"
"lcl|NC_008783.1_cds_WP_005766004.1_159",172.552289608028,0.088760392376716,0.21341728636372,0.631489726741942,0.742486431442363,"WP_005766004.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS06735_160",1.05499494879594,-0.251740872666252,0.718803835086552,0.23868849738998,0.366071477862352,"BARBAKC583_RS06735"
"lcl|NC_008783.1_cds_WP_005766008.1_161",72.3391583393759,-1.84456638997893,0.374775841982137,1.75188207173246e-08,4.60939638429162e-07,"WP_005766008.1"
"lcl|NC_008783.1_cds_WP_005766010.1_162",406.856983544592,-2.72182857438432,0.363951667567289,8.57709786541727e-16,2.03105677453081e-13,"WP_005766010.1"
"lcl|NC_008783.1_cds_WP_005766021.1_163",161.576370968853,-2.46256682016859,0.394657541658706,5.92597099607413e-12,3.69281561018514e-10,"WP_005766021.1"
"lcl|NC_008783.1_cds_WP_005766023.1_164",1.66824840444602,0.0200292070987853,0.610569661881677,0.942560184379847,0.967742118927555,"WP_005766023.1"
"lcl|NC_008783.1_cds_WP_005766025.1_165",68.147559375977,-0.101764359343519,0.29129239089354,0.670873619675838,0.767453493426272,"WP_005766025.1"
"lcl|NC_008783.1_cds_WP_005766027.1_166",236.637870138888,-1.5001211576877,0.386447717878427,3.36245601444827e-06,4.28080421624382e-05,"WP_005766027.1"
"lcl|NC_008783.1_cds_WP_005766029.1_167",1.51602124923799,-0.134091912247771,0.68240167543463,0.558466294945204,0.687877902898723,"WP_005766029.1"
"lcl|NC_008783.1_cds_WP_005766030.1_168",0.518848834200158,-0.0729113363638459,0.717923615414417,0.658578795806578,0.760924869171527,"WP_005766030.1"
"lcl|NC_008783.1_cds_WP_005766031.1_169",61.1281864431462,-1.35045682351621,0.483592125321582,0.000221113625372642,0.00141512720238491,"WP_005766031.1"
"lcl|NC_008783.1_cds_WP_005766033.1_170",63.333487917864,0.697850550200377,0.531202115614484,0.043510774709606,0.0973541122032273,"WP_005766033.1"
"lcl|NC_008783.1_cds_WP_005766034.1_171",470.976116776968,0.459411359238669,0.22612585681992,0.0223603048753021,0.0583140990580566,"WP_005766034.1"
"lcl|NC_008783.1_cds_WP_005766036.1_172",238.626897011134,-0.447288425876872,0.288601773334152,0.0641356272283245,0.132756263353735,"WP_005766036.1"
"lcl|NC_008783.1_cds_WP_005766037.1_173",372.663167107582,-0.527349881724158,0.316811274593467,0.0427014714824131,0.0963019852098611,"WP_005766037.1"
"lcl|NC_008783.1_cds_WP_005766038.1_174",202.538359062661,-1.13767229914104,0.31895783272517,3.14196317756201e-05,0.0002676319713837,"WP_005766038.1"
