"","baseMean","log2FoldChange","lfcSE","pvalue","padj","wp"
"lcl|NC_008783.1_cds_WP_005767776.1_1005",400.878461313396,-1.19764642254309,0.250164666805157,3.35642839794243e-07,3.45566193318594e-06,"WP_005767776.1"
"lcl|NC_008783.1_cds_WP_005767779.1_1006",517.322350033419,-1.28665532649494,0.274348785943285,4.1982856471539e-07,4.14230850519185e-06,"WP_005767779.1"
"lcl|NC_008783.1_cds_WP_005767781.1_1007",761.499790094033,-1.65804901448009,0.215401334477793,7.70425716388652e-16,4.14629112820074e-14,"WP_005767781.1"
"lcl|NC_008783.1_cds_WP_005767784.1_1008",747.380366221792,-1.29280303988382,0.300598401938892,2.50789195284236e-06,1.95351583695089e-05,"WP_005767784.1"
"lcl|NC_008783.1_cds_WP_005767788.1_1009",1005.57404396483,-0.595216800416351,0.222910813997018,0.00354045873398775,0.0111486785665997,"WP_005767788.1"
"lcl|NC_008783.1_cds_WP_005767791.1_1010",625.066132850591,-2.11071645774126,0.364968143312034,1.05475741877675e-10,2.44869173300328e-09,"WP_005767791.1"
"lcl|NC_008783.1_cds_WP_005767793.1_1011",407.539331549313,-2.19361202662352,0.30201148135695,4.80056404478545e-15,2.27354713161039e-13,"WP_005767793.1"
"lcl|NC_008783.1_cds_WP_011807418.1_1012",599.295598489743,-2.34250402265102,0.250708268550603,8.842028397494e-23,1.16321795807032e-20,"WP_011807418.1"
"lcl|NC_008783.1_cds_WP_011807419.1_1013",176.800547284834,-1.71714823770898,0.414378540933883,1.34286844139302e-06,1.14385340619376e-05,"WP_011807419.1"
"lcl|NC_008783.1_cds_WP_005767802.1_1014",464.231681233764,-2.40485013635718,0.399272202579918,1.12988444957644e-11,3.11112369371744e-10,"WP_005767802.1"
"lcl|NC_008783.1_cds_WP_005767804.1_1015",286.31172642971,-1.59641979469766,0.242099256431536,2.78638543920577e-12,8.73961686874652e-11,"WP_005767804.1"
"lcl|NC_008783.1_cds_WP_005767806.1_1016",253.690486981263,-1.3666128166779,0.274920648109489,8.19240467367925e-08,9.69980713363624e-07,"WP_005767806.1"
"lcl|NC_008783.1_cds_WP_005767808.1_1017",225.774780513773,-1.65177393000586,0.289029704118333,5.91506720328851e-10,1.26459616499224e-08,"WP_005767808.1"
"lcl|NC_008783.1_cds_WP_005767810.1_1018",416.936094182008,-0.871247276740103,0.238064980914112,0.000102309582108466,0.000508968677379932,"WP_005767810.1"
"lcl|NC_008783.1_cds_WP_005767811.1_1019",677.868137155286,-0.804558992738844,0.166432508736977,6.7191752238256e-07,6.21523708203868e-06,"WP_005767811.1"
"lcl|NC_008783.1_cds_WP_005767813.1_1020",34.7207610340256,0.147107214007642,0.304997004208967,0.529460880485565,0.656361921607767,"WP_005767813.1"
"lcl|NC_008783.1_cds_WP_005767815.1_1021",80.91915487353,-0.673275463054807,0.324555432683356,0.0138025769116302,0.0357598491539828,"WP_005767815.1"
"lcl|NC_008783.1_cds_WP_005767817.1_1022",467.396129374086,-1.27615171952402,0.234405273529997,8.4661802874383e-09,1.26885537472493e-07,"WP_005767817.1"
"lcl|NC_008783.1_cds_WP_005767821.1_1023",567.834371669544,0.743247050347764,0.287414439629225,0.00366763930445211,0.0114275919380824,"WP_005767821.1"
"lcl|NC_008783.1_cds_WP_005767823.1_1024",152.550615131741,-0.53657213320069,0.351573698748379,0.0533412267270466,0.110219917006672,"WP_005767823.1"
"lcl|NC_008783.1_cds_WP_005767824.1_1025",153.107654015496,0.413184963154648,0.260968444983202,0.0506306976083572,0.105912978742571,"WP_005767824.1"
"lcl|NC_008783.1_cds_WP_005767826.1_1026",277.708351833374,0.361160289538442,0.19776039898785,0.0285693372462161,0.065809523929027,"WP_005767826.1"
"lcl|NC_008783.1_cds_WP_005767829.1_1027",293.716766916078,-0.61690589133419,0.284426204256081,0.0118984184065506,0.0314458200744551,"WP_005767829.1"
"lcl|NC_008783.1_cds_WP_005767831.1_1028",584.4136296361,0.52977762643483,0.330041974707021,0.0453811258118819,0.0969878212297259,"WP_005767831.1"
"lcl|NC_008783.1_cds_WP_005767835.1_1029",40.6319586045399,2.58607450042883,0.353969218156276,1.29248229624583e-15,6.37624599481276e-14,"WP_005767835.1"
